3992.6, 0.0119363
3987.66, 0.0119363
3982.72, 0.0119363
3977.79, 0.0119363
3972.85, 0.0119363
3967.91, 0.00928382
3962.98, 0.00928382
3958.04, 0.00928382
3953.1, 0.0066313
3948.17, 0.0066313
3943.23, 0.00397878
3938.29, 0.00397878
3933.36, 0.00397878
3928.42, 0.00397878
3923.48, 0.00397878
3918.55, 0.00397878
3913.61, 0.00397878
3908.67, 0.00397878
3903.74, 0.00397878
3898.8, 0.00397878
3893.86, 0.00397878
3888.93, 0.00397878
3883.99, 0.00397878
3879.06, 0.00397878
3874.12, 0.00397878
3869.18, 0.00397878
3864.25, 0.00397878
3859.31, 0.00397878
3854.37, 0.00397878
3849.44, 0.00397878
3844.5, 0.00397878
3839.56, 0.00397878
3834.63, 0.00397878
3829.69, 0.00397878
3824.75, 0.00397878
3819.82, 0.00132626
3814.88, 0.00132626
3809.94, 0.00132626
3805.01, 0.00132626
3800.07, 0.00132626
3795.13, 0.00132626
3790.2, 0.00132626
3785.26, 0.00132626
3780.32, 0.00397878
3775.39, 0.00397878
3770.45, 0.00397878
3765.51, 0.00397878
3760.58, 0.00397878
3755.64, 0.00397878
3750.71, 0.00397878
3745.77, 0.00397878
3740.83, 0.00397878
3735.9, 0.00397878
3730.96, 0.00397878
3726.02, 0.00397878
3721.09, 0.00397878
3716.15, 0.00397878
3711.21, 0.00397878
3706.28, 0.00397878
3701.34, 0.00397878
3696.4, 0.00397878
3691.47, 0.00397878
3686.53, 0.00397878
3681.59, 0.00397878
3676.66, 0.00397878
3671.72, 0.00397878
3666.78, 0.00397878
3661.85, 0.00397878
3656.91, 0.00397878
3651.97, 0.00397878
3647.04, 0.0066313
3642.1, 0.00928382
3637.17, 0.00928382
3632.23, 0.00928382
3627.29, 0.0119363
3622.36, 0.0145889
3617.42, 0.0145889
3612.48, 0.0172414
3607.55, 0.0198939
3602.61, 0.0225464
3597.67, 0.0251989
3592.74, 0.0278515
3587.8, 0.030504
3582.86, 0.0331565
3577.93, 0.035809
3572.99, 0.0384615
3568.05, 0.0411141
3563.12, 0.0464191
3558.18, 0.0490716
3553.24, 0.0543767
3548.31, 0.0570292
3543.37, 0.0623342
3538.43, 0.0676393
3533.5, 0.0729443
3528.56, 0.0782493
3523.62, 0.0835544
3518.69, 0.0888594
3513.75, 0.0941645
3508.82, 0.0994695
3503.88, 0.104775
3498.94, 0.11008
3494.01, 0.115385
3489.07, 0.12069
3484.13, 0.125995
3479.2, 0.1313
3474.26, 0.133952
3469.32, 0.136605
3464.39, 0.14191
3459.45, 0.147215
3454.51, 0.15252
3449.58, 0.155172
3444.64, 0.157825
3439.7, 0.16313
3434.77, 0.168435
3429.83, 0.171088
3419.96, 0.18435
3415.02, 0.189655
3410.08, 0.19496
3405.15, 0.200265
3400.21, 0.20557
3395.28, 0.213528
3390.34, 0.218833
3385.4, 0.22679
3380.47, 0.234748
3375.53, 0.240053
3370.59, 0.245358
3365.66, 0.255968
3360.72, 0.261273
3355.78, 0.263926
3350.85, 0.269231
3345.91, 0.271883
3340.97, 0.271883
3336.04, 0.274536
3331.1, 0.274536
3326.16, 0.277188
3321.23, 0.274536
3316.29, 0.274536
3311.35, 0.271883
3306.42, 0.269231
3301.48, 0.266578
3296.54, 0.261273
3281.73, 0.242706
3276.8, 0.237401
3271.86, 0.232095
3257.05, 0.20557
3252.12, 0.197613
3247.18, 0.192308
3242.24, 0.18435
3232.37, 0.165782
3227.43, 0.157825
3222.5, 0.15252
3217.56, 0.147215
3207.69, 0.133952
3202.75, 0.125995
3197.81, 0.12069
3192.88, 0.112732
3187.94, 0.107427
3183, 0.102122
3178.07, 0.096817
3163.26, 0.0835544
3158.32, 0.0782493
3153.39, 0.0729443
3148.45, 0.0702918
3143.51, 0.0649867
3138.58, 0.0623342
3133.64, 0.0596817
3128.7, 0.0570292
3123.77, 0.0543767
3118.83, 0.0517241
3113.89, 0.0490716
3108.96, 0.0464191
3104.02, 0.0437666
3099.08, 0.0411141
3094.15, 0.0411141
3089.21, 0.0384615
3084.27, 0.0384615
3079.34, 0.0384615
3059.59, 0.035809
3054.65, 0.0331565
3049.72, 0.0331565
3044.78, 0.0331565
3039.84, 0.0331565
3034.91, 0.0331565
3029.97, 0.035809
3025.04, 0.035809
3020.1, 0.035809
3015.16, 0.0384615
3010.23, 0.0411141
3005.29, 0.0437666
3000.35, 0.0490716
2995.42, 0.0623342
2990.48, 0.0755968
2985.54, 0.096817
2980.61, 0.128647
2975.67, 0.168435
2970.73, 0.213528
2965.8, 0.263926
2960.86, 0.319629
2955.92, 0.367374
2950.99, 0.407162
2946.05, 0.433687
2941.11, 0.454907
2936.18, 0.476127
2931.24, 0.5
2926.3, 0.526525
2921.37, 0.55305
2916.43, 0.576923
2911.5, 0.598143
2906.56, 0.616711
2901.62, 0.627321
2896.69, 0.640584
2891.75, 0.653846
2886.81, 0.669761
2881.88, 0.685676
2876.94, 0.693634
2872, 0.698939
2867.07, 0.701592
2862.13, 0.656499
2857.19, 0.677719
2852.26, 0.518568
2847.32, 0.441645
2842.38, 0.367374
2837.45, 0.319629
2832.51, 0.282493
2827.57, 0.293103
2822.64, 0.263926
2817.7, 0.21618
2812.76, 0.221485
2807.83, 0.181698
2802.89, 0.165782
2797.95, 0.149867
2793.02, 0.136605
2783.15, 0.115385
2778.21, 0.11008
2773.27, 0.104775
2768.34, 0.0994695
2758.46, 0.0862069
2753.53, 0.0862069
2748.59, 0.0862069
2743.65, 0.0835544
2738.72, 0.0835544
2733.78, 0.0809019
2728.84, 0.0755968
2723.91, 0.0729443
2718.97, 0.0676393
2714.03, 0.0649867
2709.1, 0.0623342
2704.16, 0.0596817
2699.22, 0.0543767
2694.29, 0.0517241
2689.35, 0.0464191
2684.41, 0.0411141
2679.48, 0.035809
2674.54, 0.0331565
2669.61, 0.0278515
2664.67, 0.0251989
2659.73, 0.0251989
2654.8, 0.0225464
2649.86, 0.0225464
2644.92, 0.0225464
2639.99, 0.0225464
2625.18, 0.0172414
2620.24, 0.0198939
2615.3, 0.0198939
2610.37, 0.0198939
2595.56, 0.0145889
2590.62, 0.0172414
2585.68, 0.0172414
2570.87, 0.0119363
2565.94, 0.0145889
2551.13, 0.00928382
2546.19, 0.0119363
2541.26, 0.0119363
2536.32, 0.0119363
2531.38, 0.0119363
2526.45, 0.0119363
2521.51, 0.0119363
2516.57, 0.0119363
2511.64, 0.0119363
2506.7, 0.0119363
2501.76, 0.0119363
2496.83, 0.0119363
2491.89, 0.0119363
2486.95, 0.0119363
2482.02, 0.0119363
2467.21, 0.0066313
2462.27, 0.00928382
2457.33, 0.00928382
2442.52, 0.00397878
2437.59, 0.0066313
2432.65, 0.0066313
2427.72, 0.0066313
2422.78, 0.00397878
2417.84, 0.00397878
2412.91, 0.00397878
2407.97, 0.00397878
2403.03, 0.00397878
2398.1, 0.00397878
2393.16, 0.00397878
2388.22, 0.00132626
2373.41, 0.0066313
2368.48, 0.0066313
2363.54, 0.00397878
2358.6, 0.00397878
2353.67, 0.00132626
2348.73, 0.00132626
2343.79, 0.00132626
2338.86, 0.00397878
2333.92, 0.00397878
2328.98, 0.00397878
2324.05, 0.00397878
2319.11, 0.00397878
2314.17, 0.00397878
2309.24, 0.00397878
2304.3, 0.00397878
2299.37, 0.00397878
2294.43, 0.00397878
2289.49, 0.00397878
2284.56, 0.0066313
2279.62, 0.0066313
2274.68, 0.0066313
2269.75, 0.0066313
2264.81, 0.0066313
2259.87, 0.0066313
2254.94, 0.0066313
2250, 0.0066313
2245.06, 0.0066313
2240.13, 0.0066313
2225.32, 0.00132626
2220.38, 0.00397878
2215.44, 0.00397878
2210.51, 0.00397878
2205.57, 0.00397878
2200.63, 0.00397878
2195.7, 0.00397878
2190.76, 0.00397878
2185.83, 0.0066313
2180.89, 0.0066313
2175.95, 0.0066313
2171.02, 0.0066313
2166.08, 0.0066313
2161.14, 0.0066313
2156.21, 0.0066313
2151.27, 0.0066313
2146.33, 0.0066313
2141.4, 0.0066313
2136.46, 0.0066313
2131.52, 0.0066313
2126.59, 0.0066313
2121.65, 0.0066313
2116.71, 0.0066313
2111.78, 0.0066313
2106.84, 0.0066313
2101.9, 0.0066313
2096.97, 0.0066313
2092.03, 0.0066313
2087.09, 0.0066313
2067.35, 0.00397878
2062.41, 0.00397878
2057.48, 0.00397878
2052.54, 0.00397878
2047.6, 0.00397878
2042.67, 0.00397878
2037.73, 0.00397878
2032.79, 0.00397878
2027.86, 0.00397878
2022.92, 0.00397878
2017.98, 0.00397878
2013.05, 0.0066313
2008.11, 0.0066313
2003.17, 0.0066313
1998.24, 0.00928382
1993.3, 0.0119363
1988.36, 0.0119363
1983.43, 0.0145889
1978.49, 0.0172414
1973.55, 0.0172414
1968.62, 0.0198939
1963.68, 0.0198939
1958.74, 0.0225464
1953.81, 0.0225464
1948.87, 0.0198939
1943.94, 0.0198939
1939, 0.0172414
1934.06, 0.0172414
1909.38, 0.00928382
1904.44, 0.00928382
1899.51, 0.0066313
1894.57, 0.0066313
1889.63, 0.0066313
1884.7, 0.0066313
1869.89, 0.00132626
1864.95, 0.00397878
1860.01, 0.00397878
1855.08, 0.00397878
1850.14, 0.00397878
1845.2, 0.00397878
1840.27, 0.00132626
1835.33, 0.00132626
1830.39, 0.00132626
1825.46, 0.00132626
1820.52, 0.00397878
1815.59, 0.00397878
1810.65, 0.00397878
